"G1","G2","Score"
"ASSOC Abielas-Vaccmem-Empenig","%ASSOC Abielas-Tsugmer-Strelan (ESSFmk zonal)",13.1336032388664
"ASSOC Abielas-Vaccmem-Empenig","SUBASS BlHm-Vaccmem(Pleusch)",7.21367521367521
"ASSOC Abielas-Vaccmem-Empenig","SUBASS BlHm-Vaccmem(Menzfer)",13.5294117647059
"ASSOC Abielas-Vaccmem-Empenig","%ASSOC Bl-Vaccmem-Racomit",10.2967032967033
"ASSOC Abielas-Vaccmem-Empenig","SUBASS Sxw-Orthsec-Pleusch(Shepcan)",11.4265734265734
"ASSOC Abielas-Vaccmem-Empenig","SUBASS Sxw-Orthsec-Pleusch(typic)",9.15384615384616
"ASSOC Abielas-Vaccmem-Empenig","SUBASS Sxw-Orthsec-Pleusch(Rhytrob)",8.62259615384615
"ASSOC Abielas-Vaccmem-Empenig","SUBASS Sx-Vaccmem(typic)",7.80835543766578
"ASSOC Abielas-Vaccmem-Empenig","%ASSOC Picegla-Betunan-Cladina",10.4423076923077
"ASSOC Abielas-Vaccmem-Empenig","SUBASS Pl-Vaccmem-Cladoni(typic)",10.6538461538462
"ASSOC Abielas-Vaccmem-Empenig","ASSOC Pinucon-Vaccmem-Cladina",13.0384615384615
"ASSOC Abielas-Menzfer-Ribelac","SUBASS BlHm-Vaccmem(Pleusch)",12.0434782608696
"ASSOC Abielas-Menzfer-Ribelac","SUBASS BlHm-Vaccmem(Menzfer)",8.04731457800512
"ASSOC Abielas-Menzfer-Ribelac","SUBASS Bl-Rhodalb-Rubuped-Dicranu(Menzfer)",3.12269712601326
"ASSOC Abielas-Menzfer-Ribelac","SUBASS Bl-Rhodalb-Pleusch-Ptilcri(Ribetri)",12.9860869565217
"ASSOC Abielas-Menzfer-Ribelac","SUBASS Bl-Rhodalb-Pleusch-Ptilcri(Dicrsco)",12.7416879795396
"ASSOC Abielas-Menzfer-Ribelac","%ASSOC AbielasPiceeng-Gymndry-Rubuped",14.1884057971014
"ASSOC Abielas-Menzfer-Ribelac","SUBASS Bl-Gymndry-Valesit(Ptilcri)",13.8478260869565
"ASSOC Abielas-Menzfer-Ribelac","ASSOC Piceene-Abielas-Menzfer-Corncan",14.1235697940503
"ASSOC BlHw-Vaccmem-Rhytrob","SUBASS BlBa-Vaccmem-Pleusch(Hylospl)",14.3004926108374
"ASSOC BlHw-Vaccmem-Rhytrob","ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri",6.56676449009538
"ASSOC BlHw-Vaccmem-Rhytrob","SUBASS BlHw-Rhodalb-Tiartri(Rhytrob)",3.46153846153846
"ASSOC BlHw-Vaccmem-Rhytrob","SUBASS BlHw-Rhodalb-Tiartri(Menzfer)",13.9691470054446
"ASSOC BlHw-Vaccmem-Rhytrob","ASSOC BlSe-Rhodalb-Tiartri (mh zonals)",10.2331034482759
"%ASSOC Abielas-Tsugmer-Strelan (ESSFmk zonal)","SUBASS BlHm-Vaccmem(Pleusch)",3.33333333333333
"%ASSOC Abielas-Tsugmer-Strelan (ESSFmk zonal)","SUBASS BlHm-Vaccmem(Menzfer)",5.62538699690402
"%ASSOC Abielas-Tsugmer-Strelan (ESSFmk zonal)","?ASSOC Abielas-Tsugmer-Gymndry",6.66666666666667
"%ASSOC Abielas-Tsugmer-Strelan (ESSFmk zonal)","SUBASS Pa-Cladoni-Dicrfus(Menzfer)",9.23947368421052
"SUBASS BlBa-Rhodalb-Rubuped(Valesit)","SUBASS BaBl-Rhodalb-Rubuped(Vaccovl)",12.4162679425837
"SUBASS BlBa-Rhodalb-Rubuped(Valesit)","ASSOC Abielas-Abieama-Rubuped-Rhytrob (ESSFmw alternate zonal)",2
"SUBASS BlBa-Rhodalb-Rubuped(Valesit)","SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)",14.7642045454545
"SUBASS BlBa-Rhodalb-Rubuped(Valesit)","SUBASS BlSe-Rhodalb-Valesit(Vaccsco)(dc2)",6.36363636363636
"SUBASS BlBa-Rhodalb-Rubuped(Valesit)","SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)",10.9864864864865
"SUBASS BaBl-Rhodalb-Rubuped(Vaccovl)","ASSOC Abielas-Abieama-Vaccmem-Dicranu",14.3789473684211
"SUBASS BlBa-Vaccmem-Pleusch(Pl)","SUBASS BlBa-Vaccmem-Pleusch(Hylospl)",12.8571428571429
"SUBASS BlBa-Vaccmem-Pleusch(Hylospl)","%ASSOC Abielas-Abieama-Menzfer-Rubuped(mw2 alt)",8
"SUBASS BlBa-Vaccmem-Pleusch(Hylospl)","ASSOC Abielas-Abieama-Vaccmem-Dicranu",7.41428571428571
"SUBASS BlBa-Vaccmem-Pleusch(Hylospl)","SUBASS BlHm-Vaccmem(Pleusch)",14.7301587301587
"ASSOC Abielas-Abieama-Rubuped-Rhytrob (ESSFmw alternate zonal)","SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)",13.8541666666667
"ASSOC Abielas-Abieama-Rubuped-Rhytrob (ESSFmw alternate zonal)","SUBASS BlSe-Rhodalb-Valesit(Vaccsco)(dc2)",13.0813953488372
"ASSOC Abielas-Abieama-Rubuped-Rhytrob (ESSFmw alternate zonal)","SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)",11.9564564564565
"SUBASS BlHm-Vaccmem(Pleusch)","SUBASS BlHm-Vaccmem(Menzfer)",0
"SUBASS BlHm-Vaccmem(Menzfer)","?ASSOC Abielas-Tsugmer-Gymndry",14.6127450980392
"SUBASS BlHm-Vaccmem(Menzfer)","SUBASS Bl-Rhodalb-Rubuped-Dicranu(Menzfer)",13.3519441674975
"SUBASS BlHm-Vaccmem(Menzfer)","ASSOC Abielas-Gymndry-Dicranu",9.47058823529412
"SUBASS BlHm-Vaccmem(Menzfer)","%ASSOC AbielasPiceeng-Gymndry-Rubuped",12.7647058823529
"SUBASS BlHm-Vaccmem(Menzfer)","SUBASS Bl-Gymndry-Valesit(Ptilcri)",13.4514066496164
"SUBASS Pa-Cladoni-Dicrfus(Menzfer)","SUBASS Pa-Cladoni-Dicrfus(Cassmer)",4.4
"ASSOC Abielas-Picemar-Ledugro","ASSOC Abielas Rhodalb-Vaccvit",12.5588235294118
"ASSOC Abielas-Picemar-Ledugro","SUBASS Bl-Rhodalb-Pleusch-Ptilcri(Hylospl)",13.4283088235294
"ASSOC Abielas-Picemar-Ledugro","SUBASS Bl-Rhodalb-Pleusch-Ptilcri(Ribetri)",11.0882352941176
"ASSOC Abielas-Picemar-Ledugro","SUBASS Bl-Rhodalb-Pleusch-Ptilcri(typic)",13.7058823529412
"ASSOC Abielas-Picemar-Ledugro","SUBASS Sb-Vaccmem-Vaccvit(typic)",14.8082352941176
"SUBASS Bl - Rhodalb -Tiartri (Luzula wm3)","SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)",9.08043478260869
"SUBASS Bl - Rhodalb -Tiartri (Luzula wm3)","SUBASS Bl-Rhodalb-Menzfer-Tiartri (typic wm1)",10.4954545454545
"SUBASS Bl - Rhodalb -Tiartri (Luzula wm3)","SUBASS Bl-Rhodalb-Menzfer-Tiartri (Vaccmyt wm4)",10.975
"SUBASS Bl - Rhodalb -Tiartri (Luzula wm3)","SUBASS BlSe-Rhodalb-Xeroten (Arnica)",10.85625
"SUBASS Bl - Rhodalb -Tiartri (Luzula wm3)","SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)",13.3405405405405
"SUBASS Bl - Rhodalb -Tiartri (Luzula wm3)","ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri",8.56702127659574
"SUBASS Bl - Rhodalb -Tiartri (Luzula wm3)","ASSOC Bl-Rhodalb-Woodrush",13.8620689655172
"SUBASS Bl - Rhodalb -Tiartri (Luzula wm3)","ASSOC Bl-Rhodalb-Tiartri -Arnica",12.6666666666667
"SUBASS Bl - Rhodalb -Tiartri (Luzula wm3)","ASSOC Bl-Valesit-Barbilo",11.4789473684211
"SUBASS Bl - Rhodalb -Tiartri (Luzula wm3)","ASSOC Bl-Senetri-Ligucan (S Columbia)",12.4272727272727
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","SUBASS Bl-Rhodalb-Menzfer-Tiartri (typic wm1)",0.304347826086957
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","SUBASS Bl-Rhodalb-Menzfer-Tiartri (Vaccmyt wm4)",1.04347826086957
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","SUBASS BlSe-Rhodalb-Valesit(Veravir)",12.5928853754941
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)",14.1413043478261
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)",9.3689776733255
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri",9.34782608695652
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","SUBASS Bl-Rhodalb-Rubuped-Dicranu(Menzfer)",14.3080324244657
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","ASSOC Bl-Rhodalb-Tiartri -Arnica",6.6304347826087
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","SUBASS BlHw-Rhodalb-Tiartri(Menzfer)",11.5171624713959
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","ASSOC BlSe-Menzfer-Tiartri",8.78260869565217
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","ASSOC Bl-Senetri-Ligucan (S Columbia)",13.050395256917
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","SUBASS Bl-Rhodalb-Gymndry(Menzfer)",9.70227995758218
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","SUBASS Bl-Rhodalb-Gymndry(Rhytrob)",9.44664031620553
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE)",5.34717715768981
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Rhytrob wm2)","SUBASS Bl-Gymndry-Valesit(Ptilcri)",8.79347826086957
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (typic wm1)","SUBASS Bl-Rhodalb-Menzfer-Tiartri (Vaccmyt wm4)",0
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (typic wm1)","ASSOC Bl-Rhodalb-Tiartri -Arnica",12.75
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (typic wm1)","ASSOC BlSe-Menzfer-Tiartri",5.11229946524064
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (typic wm1)","ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE)",10.6567164179104
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Vaccmyt wm4)","SUBASS Bl-Menzfer-Rhodalb-Xeroten(typic)",4.78846153846154
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Vaccmyt wm4)","SUBASS BlSe-Rhodalb-Xeroten (Arnica)",14.71875
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Vaccmyt wm4)","ASSOC Abielas-Menzfer-Xeroten",13.5
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Vaccmyt wm4)","ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri",9.375
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Vaccmyt wm4)","SUBASS Bl-Rhodalb-Rubuped-Dicranu(Menzfer)",13.864406779661
"SUBASS Bl-Rhodalb-Menzfer-Tiartri (Vaccmyt wm4)","ASSOC BlSe-Menzfer-Tiartri",9.29779411764706
"SUBASS Bl-Menzfer-Rhodalb-Xeroten(typic)","SUBASS BlSe-Rhodalb-Xeroten",7.53846153846154
"SUBASS Bl-Menzfer-Rhodalb-Xeroten(typic)","SUBASS BlSe-Rhodalb-Xeroten (Arnica)",4.32211538461539
"SUBASS Bl-Menzfer-Rhodalb-Xeroten(typic)","ASSOC Abielas-Menzfer-Xeroten",3.73303167420814
"SUBASS Bl-Menzfer-Rhodalb-Xeroten(typic)","ASSOC Abielas-Rhodalb-Vaccmem-Dicranu",14.9461538461538
"SUBASS Bl-Menzfer-Rhodalb-Xeroten(typic)","ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri",10.0523731587561
"SUBASS Bl-Menzfer-Rhodalb-Xeroten(typic)","ASSOC BlPa - Vaccmem - Cladoni",11.4230769230769
"SUBASS Bl-Menzfer-Rhodalb-Xeroten(typic)","%ASSOC Bl-Vaccmem-Racomit",9.38461538461539
"SUBASS BlSe-Rhodalb-Xeroten","SUBASS BlSe-Rhodalb-Xeroten (Arnica)",1.875
"SUBASS BlSe-Rhodalb-Xeroten","SUBASS Bl-Vaccmem-Xeroten",1
"SUBASS BlSe-Rhodalb-Xeroten","ASSOC Abielas-Menzfer-Xeroten",10.2352941176471
"SUBASS BlSe-Rhodalb-Xeroten","ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri",12.936170212766
"SUBASS BlSe-Rhodalb-Xeroten","%ASSOC Bl-Vaccmem-Racomit",13.7950310559006
"SUBASS BlSe-Rhodalb-Xeroten (Arnica)","SUBASS Bl-Vaccmem-Xeroten",6.41666666666667
"SUBASS BlSe-Rhodalb-Xeroten (Arnica)","ASSOC Abielas-Menzfer-Xeroten",9.05514705882353
"SUBASS BlSe-Rhodalb-Xeroten (Arnica)","ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri",6.78125
"SUBASS Bl-Vaccmem-Xeroten","ASSOC Abielas-Rhodalb-Vaccmem-Dicranu",14.4666666666667
"SUBASS Bl-Vaccmem-Xeroten","ASSOC BlPa - Vaccmem - Cladoni",9.39583333333333
"SUBASS Bl-Vaccmem-Xeroten","%ASSOC Bl-Vaccmem-Racomit",13.0714285714286
"SUBASS Bl-Vaccmem-Xeroten","ASSOC Bl-Rhodalb-Woodrush",10.6752873563218
"SUBASS BlSe-Rhodalb-Valesit(Veravir)","SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)",6.31818181818182
"SUBASS BlSe-Rhodalb-Valesit(Veravir)","ASSOC Bl-Rhodalb-Tiartri -Arnica",10.5984848484848
"SUBASS BlSe-Rhodalb-Valesit(Veravir)","SUBASS Bl-Valesit-Tiarell (Strelan)",14
"SUBASS BlSe-Rhodalb-Valesit(Veravir)","SUBASS Bl-Valesit-Trollax",14.2421150278293
"SUBASS BlSe-Rhodalb-Valesit(Veravir)","SUBASS Bl-Rhodalb-Gymndry(Clinuni)",10.0909090909091
"SUBASS BlSe-Rhodalb-Valesit(Veravir)","SUBASS Bl-Rhodalb-Gymndry(Rhytrob)",6.96590909090909
"SUBASS BlSe-Rhodalb-Valesit(Veravir)","SUBASS Bl-Athyfil-Gymndry(Rhodalb)",10.2583732057416
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS BlSe-Rhodalb-Valesit(Vaccsco)(dc2)",7.62863372093023
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)",3.54222972972973
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri",14.0625
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS Bl-Rhodalb-Rubuped-Dicranu(Menzfer)",12.2076271186441
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","%ASSOC Bl-Tiartri-Pleusch",14.0357142857143
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","ASSOC BlSe-Rhodalb-Tiartri (mh zonals)",8.52375
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS Bl-Rhodalb-Pleusch-Ptilcri(Ribetri)",5.0625
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS Bl-Gymndry-Equiset(typic)",14.5454545454545
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","ASSOC Abielas-Valesit-Arnica(dry)",13.40625
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS Bl-Valesit-Tiarell (Erigper)",13.4553571428571
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS Bl-Gymndry-Ptilcri(typic)",7.36363636363636
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS Bl-Rhodalb-Gymndry(Clinuni)",12.2633928571429
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS Bl-Rhodalb-Gymndry(Menzfer)",13.2560975609756
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS Bl-Rhodalb-Gymndry(Rhytrob)",10.5852272727273
"SUBASS BlSe-Rhodalb-Valesit(Pleusch)(dc3)","SUBASS Bl-Gymndry-Valesit(Ptilcri)",8.60869565217391
"SUBASS BlSe-Rhodalb-Valesit(Vaccsco)(dc2)","SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)",0.906976744186046
"SUBASS BlSe-Rhodalb-Valesit(Vaccsco)(dc2)","ASSOC Abielas-Valesit-Arnica(dry)",10.6046511627907
"SUBASS BlSe-Rhodalb-Valesit(Vaccsco)(dc2)","SUBASS Bl-Valesit-Trollax",9.37683910773612
"SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)","ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri",4.86486486486486
"SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)","%ASSOC Bl-Tiartri-Pleusch",14.2857142857143
"SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)","ASSOC BlSe-Rhodalb-Tiartri (mh zonals)",4.21621621621622
"SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)","SUBASS Bl-Valesit-Trollax",11.0747380033094
"SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)","SUBASS Bl-Rhodalb-Gymndry(Clinuni)",11.6190476190476
"SUBASS BlSe-Rhodalb-Valesit(Tiartri)(dc1)","SUBASS Bl-Rhodalb-Gymndry(Rhytrob)",8.502457002457
"ASSOC Abielas-Rhodalb-Vaccmem-Dicranu","ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri",5.69148936170213
"ASSOC Abielas-Rhodalb-Vaccmem-Dicranu","SUBASS Bl-Rhodalb-Pleusch-Dicranu(Pinualb)",13.1209302325581
"ASSOC Abielas-Rhodalb-Vaccmem-Dicranu","SUBASS Bl-Rhodalb-Pleusch-Dicranu(typic)",7.85961538461538
"ASSOC Abielas-Rhodalb-Vaccmem-Dicranu","ASSOC BlPa - Vaccmem - Cladoni",7.41666666666667
"ASSOC Abielas-Rhodalb-Vaccmem-Dicranu","%ASSOC Bl-Vaccmem-Racomit",12.4571428571429
"ASSOC Abielas-Rhodalb-Vaccmem-Dicranu","ASSOC Bl-Rhodalb-Woodrush",5.40689655172414
"ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri","SUBASS Bl-Rhodalb-Pleusch-Dicranu(typic)",13.7266775777414
"ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri","ASSOC BlPa - Vaccmem - Cladoni",11.7978723404255
"ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri","%ASSOC Bl-Vaccmem-Racomit",6.63981762917933
"ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri","SUBASS BlHw-Rhodalb-Tiartri(Rhytrob)",7.32896890343699
"ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri","SUBASS BlHw-Rhodalb-Tiartri(Gymndry)",14.6455927051672
"ASSOC Abieslas-Rhodalb-Vaccmem-Tiartri","ASSOC BlSe-Rhodalb-Tiartri (mh zonals)",4.98042553191489
"SUBASS Bl-Rhodalb-Rubuped-Dicranu(Menzfer)","SUBASS Bl-Rhodalb-Pleusch-Dicranu(typic)",10.0847457627119
"SUBASS Bl-Rhodalb-Rubuped-Dicranu(Menzfer)","SUBASS Bl-Rhodalb-Pleusch-Ptilcri(Ribetri)",9.35694915254237
"SUBASS Bl-Rhodalb-Rubuped-Dicranu(Menzfer)","SUBASS Bl-Rhodalb-Pleusch-Ptilcri(Dicrsco)",14.8574277168495
"SUBASS Bl-Rhodalb-Rubuped-Dicranu(Menzfer)","SUBASS Bl-Gymndry-Valesit(Ptilcri)",12.0980103168755
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Pinualb)","SUBASS Bl-Rhodalb-Pleusch-Dicranu(Empenig)",8.96511627906977
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Pinualb)","SUBASS Bl-Rhodalb-Pleusch-Dicranu(typic)",1.25581395348837
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Pinualb)","ASSOC BlPa - Vaccmem - Cladoni",13.5872093023256
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Pinualb)","%ASSOC Bl-Vaccmem-Racomit",13.124584717608
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Pinualb)","ASSOC Pinucon-Junicom-Calarub-Cladoni",13.6524547803618
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Empenig)","ASSOC Abielas Rhodalb-Vaccvit",9.07792207792208
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Empenig)","SUBASS Sxw-Orthsec-Pleusch(Shepcan)",11.2337662337662
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Empenig)","SUBASS Sxw-Orthsec-Pleusch(typic)",11.7
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Empenig)","ASSOC Pinucon-Junicom-Calarub-Cladoni",0.444444444444444
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Empenig)","ASSOC Pinucon-Rhodalb-Calarub-Pleusch",8.69747899159664
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Empenig)","SUBASS Pl-Vaccsco-Cladoni(Empenig)",10.8571428571429
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(Empenig)","SUBASS Pl-Vaccsco-Pleusch(Empenig)",12.1385281385281
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(typic)","ASSOC BlPa - Vaccmem - Cladoni",8.42307692307692
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(typic)","%ASSOC Bl-Vaccmem-Racomit",9.79945054945055
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(typic)","ASSOC Abielas Rhodalb-Vaccvit",10.791958041958
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(typic)","SUBASS Bl-Rhodalb-Pleusch-Ptilcri(Hylospl)",14.2139423076923
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(typic)","SUBASS Bl-Rhodalb-Pleusch-Ptilcri(Ribetri)",6.29769230769231
"SUBASS Bl-Rhodalb-Pleusch-Dicranu(typic)","SUBASS Sxw-Orthsec-Pleusch(Rhytrob)",11.8461538461538
"ASSOC BlPa - Vaccmem - Cladoni","%ASSOC Bl-Vaccmem-Racomit",2.89285714285714
"ASSOC BlPa - Vaccmem - Cladoni","ASSOC Bl-Rhodalb-Woodrush",9.75431034482759
"%ASSOC Bl-Vaccmem-Racomit","ASSOC Bl-Rhodalb-Woodrush",14.14039408867
"%ASSOC Bl-Vaccmem-Racomit","SUBASS Sxw-Orthsec-Pleusch(Rhytrob)",9.77678571428571
"ASSOC Bl-Rhodalb-Woodrush","ASSOC Bl-Valesit-Barbilo",9.13157894736842
"%ASSOC Bl-Tiartri-Pleusch","ASSOC BlSe-Menzfer-Tiartri",13.5084033613445
"%ASSOC Bl-Tiartri-Pleusch","SUBASS Bl-Gymndry-Equiset(typic)",10.3506493506494
"%ASSOC Bl-Tiartri-Pleusch","ASSOC Abielas-Valesit-Arnica(dry)",13.3064516129032
"%ASSOC Bl-Tiartri-Pleusch","SUBASS Bl-Valesit-Tiarell (Erigper)",11
"%ASSOC Bl-Tiartri-Pleusch","SUBASS Bl-Gymndry-Valesit(Ptilcri)",11.7639751552795
"%ASSOC Bl-Tiartri-Pleusch","SUBASS SxwBl - Ribelac (typic)",11.4220779220779
"%ASSOC Bl-Tiartri-Pleusch","ASSOC SxwBl-Rubupar-Arnica",12.1031746031746
"ASSOC Bl-Rhodalb-Tiartri -Arnica","ASSOC BlSe-Menzfer-Tiartri",12.8480392156863
"ASSOC Bl-Rhodalb-Tiartri -Arnica","ASSOC Bl-Senetri-Ligucan (S Columbia)",4.6969696969697
"ASSOC Bl-Rhodalb-Tiartri -Arnica","SUBASS Bl-Valesit-Tiarell (Strelan)",10.1684397163121
"ASSOC Bl-Rhodalb-Tiartri -Arnica","SUBASS Bl-Rhodalb-Gymndry(Clinuni)",11.5357142857143
"ASSOC Bl-Rhodalb-Tiartri -Arnica","SUBASS Bl-Rhodalb-Gymndry(Rhytrob)",7.37878787878788
"ASSOC Bl-Rhodalb-Tiartri -Arnica","SUBASS Bl-Rhodalb-Gymndry(Tsughet)",9.296875
"ASSOC Bl-Rhodalb-Tiartri -Arnica","SUBASS Bl-Athyfil-Gymndry(Rhodalb)",4.84210526315789
"ASSOC Bl-Rhodalb-Tiartri -Arnica","ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE)",4.35945273631841
"SUBASS BlHw-Rhodalb-Tiartri(Rhytrob)","SUBASS BlHw-Rhodalb-Tiartri(Gymndry)",0
"SUBASS BlHw-Rhodalb-Tiartri(Rhytrob)","SUBASS BlHw-Rhodalb-Tiartri(Menzfer)",7.2004048582996
"SUBASS BlHw-Rhodalb-Tiartri(Rhytrob)","ASSOC BlSe-Rhodalb-Tiartri (mh zonals)",2.61230769230769
"SUBASS BlHw-Rhodalb-Tiartri(Rhytrob)","SUBASS Bl-Rhodalb-Gymndry(Tsughet)",6.125
"SUBASS BlHw-Rhodalb-Tiartri(Gymndry)","SUBASS BlHw-Rhodalb-Tiartri(Menzfer)",3.64210526315789
"SUBASS BlHw-Rhodalb-Tiartri(Gymndry)","ASSOC BlSe-Rhodalb-Tiartri (mh zonals)",11.5657142857143
"SUBASS BlHw-Rhodalb-Tiartri(Gymndry)","SUBASS Bl-Rhodalb-Gymndry(Clinuni)",3.35238095238095
"SUBASS BlHw-Rhodalb-Tiartri(Gymndry)","SUBASS Bl-Rhodalb-Gymndry(Menzfer)",14.9771777003484
"SUBASS BlHw-Rhodalb-Tiartri(Gymndry)","SUBASS Bl-Rhodalb-Gymndry(Rhytrob)",11.3538961038961
"SUBASS BlHw-Rhodalb-Tiartri(Gymndry)","SUBASS Bl-Rhodalb-Gymndry(Tsughet)",1.5
"SUBASS BlHw-Rhodalb-Tiartri(Gymndry)","ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE)",10.9151385927505
"SUBASS BlHw-Rhodalb-Tiartri(Menzfer)","SUBASS Bl-Rhodalb-Gymndry(Tsughet)",8.04769736842105
"SUBASS BlHw-Rhodalb-Tiartri(Menzfer)","ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE)",6.75451688923802
"ASSOC BlSe-Menzfer-Tiartri","Ws08.3 SUBASS Abielas-Piceeng-Equiset-Pleusch (N-S transition)",14.6862745098039
"ASSOC BlSe-Menzfer-Tiartri","ASSOC Bl-Senetri-Ligucan (S Columbia)",14.2767379679144
"ASSOC BlSe-Menzfer-Tiartri","ASSOC Abielas-Piceeng-Menzfer-Gymndry (SE)",8.54784899034241
"ASSOC BlSe-Menzfer-Tiartri","SUBASS SxwBl - Ribelac (typic)",12.5365418894831
